"","ParticipantIdentifier","Age","Condition","NativeSpeaker","EngAoA","Bilingual","Gender","WorkerType","TimeToCompletion","CompletionDate","File","WordFreq","AUROCnofit","R","Rmin","Rmax","dprime","dmin","dmax","AUROC","logL","StartCondition","OrderCondition"
"618","s9Mp2ePm7CrQu54SRPuv",35,"highStart_even",TRUE,"unknown",FALSE,"male","turker",12,"07/13/2020","../data/s9Mp2ePm7CrQu54SRPuv_responses.xlsx","LoFreq",0.816088793488689,0,4.07144354956147e-05,0.715763728055476,2.43441464219446,1.46712171253631,2.88081201500202,0.954715391074615,-220.739795201917,"High","Even"
"619","s9xvqtm3mbesNQGC8rsJ",37,"lowStart_even",TRUE,"unknown",FALSE,"female","turker",13,"07/20/2020","../data/s9xvqtm3mbesNQGC8rsJ_responses.xlsx","AllFreq",0.616785885487843,0.302525210838977,0.173778637307945,0.403975447507155,0.661148093528652,0.235555889780137,1.03845472791331,0.776635249845185,-313.04242575796,"Low","Even"
"620","s9xvqtm3mbesNQGC8rsJ",37,"lowStart_even",TRUE,"unknown",FALSE,"female","turker",13,"07/20/2020","../data/s9xvqtm3mbesNQGC8rsJ_responses.xlsx","HiFreq",0.540263535089252,0.145800655676695,0.0541586027069724,0.244415088503548,0.172138896651876,8.14066444706796e-05,0.592947000476607,0.61422900683192,-204.384221547355,"Low","Even"
"621","s9xvqtm3mbesNQGC8rsJ",37,"lowStart_even",TRUE,"unknown",FALSE,"female","turker",13,"07/20/2020","../data/s9xvqtm3mbesNQGC8rsJ_responses.xlsx","LoFreq",0.718184903450037,0.424847115415906,4.0701158549264e-05,0.58239100554898,1.56447252327842,0.994327969393194,2.35531920258516,0.922105242431826,-190.962192358504,"Low","Even"
"622","scwDdWtht1hO2MxlAb2G",52,"highStart_clump",TRUE,"unknown",FALSE,"female","turker",12,"07/08/2020","../data/scwDdWtht1hO2MxlAb2G_responses.xlsx","HiFreq",0.550620195253487,0.137214702008774,4.06903170157528e-05,0.238936857904623,0.697058473408545,0.217044806763514,1.2148011035699,0.731504947084886,-168.457241595405,"High","Clumped"
"623","scwDdWtht1hO2MxlAb2G",52,"highStart_clump",TRUE,"unknown",FALSE,"female","turker",12,"07/08/2020","../data/scwDdWtht1hO2MxlAb2G_responses.xlsx","AllFreq",0.565533475179564,0.177112368773517,0.085078635790789,0.257256285969276,0.556383333463288,0.165887213962763,0.917625505103926,0.714354327591082,-259.436071311735,"High","Clumped"
"624","scwDdWtht1hO2MxlAb2G",52,"highStart_clump",TRUE,"unknown",FALSE,"female","turker",12,"07/08/2020","../data/scwDdWtht1hO2MxlAb2G_responses.xlsx","LoFreq",0.580774283780556,0.232874315515681,0.117486613798532,0.340986469187671,0.366251972112206,8.13962345751946e-05,0.874718223823899,0.694746817243413,-187.138224474387,"High","Clumped"
"625","scYkaP0rC6NPYK9BdraC",36,"highStart_clump",TRUE,"unknown",TRUE,"male","turker",35,"07/05/2020","../data/scYkaP0rC6NPYK9BdraC_responses.xlsx","LoFreq",NA,0.17664461319537,4.06949184914219e-05,0.510847984499449,0,3.13384721580352e-05,0.72885928380932,0.588285040801566,-72.0596590079562,"High","Clumped"
"626","scYkaP0rC6NPYK9BdraC",36,"highStart_clump",TRUE,"unknown",TRUE,"male","turker",35,"07/05/2020","../data/scYkaP0rC6NPYK9BdraC_responses.xlsx","HiFreq",NA,0,6.60408543905442e-05,0.146772607541067,0,3.13384721580352e-05,0.212204895518713,0.499968328757859,-72.2165115747935,"High","Clumped"
"627","scYkaP0rC6NPYK9BdraC",36,"highStart_clump",TRUE,"unknown",TRUE,"male","turker",35,"07/05/2020","../data/scYkaP0rC6NPYK9BdraC_responses.xlsx","AllFreq",NA,0,5.2392578805596e-05,0.207149453783328,0,3.13384721580352e-05,0.295502866044653,0.499968328757859,-97.001196911197,"High","Clumped"
"628","sdKXU6FRpjCGdB0cyMiO",62,"lowStart_even",TRUE,"unknown",FALSE,"female","turker",16,"07/08/2020","../data/sdKXU6FRpjCGdB0cyMiO_responses.xlsx","AllFreq",0.652105555366234,0.273464934482763,0.0712015416440155,0.382716843922485,0.853142541284773,0.48967914084078,1.24029036915049,0.801357173704673,-253.331121978638,"Low","Even"
"629","sdKXU6FRpjCGdB0cyMiO",62,"lowStart_even",TRUE,"unknown",FALSE,"female","turker",16,"07/08/2020","../data/sdKXU6FRpjCGdB0cyMiO_responses.xlsx","HiFreq",0.62182174929012,0.226725799473241,4.06910953816823e-05,0.377048299127293,0.886098074496259,0.418459460122513,1.37949088242043,0.794528826879741,-179.520206348482,"Low","Even"
"630","sdKXU6FRpjCGdB0cyMiO",62,"lowStart_even",TRUE,"unknown",FALSE,"female","turker",16,"07/08/2020","../data/sdKXU6FRpjCGdB0cyMiO_responses.xlsx","LoFreq",0.68821138147041,0.320289838652451,0.0920835283684111,0.479378305991176,0.827576451659217,0.292905846019859,1.31556846325658,0.810047583995583,-183.372542770737,"Low","Even"
"631","SEj4ImIGMkDeb2yBLKJT",37,"highStart_clump",FALSE,"5",TRUE,"male","turker",26,"07/13/2020","../data/SEj4ImIGMkDeb2yBLKJT_responses.xlsx","HiFreq",0.592757378426995,0.159776477823208,4.069256886252e-05,0.527563225151147,0.553981982297243,8.1433851134082e-05,0.974965272805146,0.707812369746989,-322.832273327298,"High","Clumped"
"632","SEj4ImIGMkDeb2yBLKJT",37,"highStart_clump",FALSE,"5",TRUE,"male","turker",26,"07/13/2020","../data/SEj4ImIGMkDeb2yBLKJT_responses.xlsx","AllFreq",0.568069361759626,0,4.07486420098686e-05,0.313206417722983,0.563782046444928,0.0281332066951661,0.759662411101615,0.654825588801941,-432.602310752747,"High","Clumped"
"633","SEj4ImIGMkDeb2yBLKJT",37,"highStart_clump",FALSE,"5",TRUE,"male","turker",26,"07/13/2020","../data/SEj4ImIGMkDeb2yBLKJT_responses.xlsx","LoFreq",0.545334890315189,0,4.07220803997974e-05,0.242288283172877,0.387871922641256,8.14153670783999e-05,0.627161518238067,0.607989623879803,-321.651820369587,"High","Clumped"
"634","sftDP218kmWiYHRLEPU7",46,"lowStart_clump",TRUE,"unknown",FALSE,"female","turker",19,"07/08/2020","../data/sftDP218kmWiYHRLEPU7_responses.xlsx","AllFreq",0.581336028363239,0.188103817187091,0.0822525709164425,0.287005927525048,0.429378098366908,0.113460409250883,0.721137615990654,0.690823752624965,-323.031606705979,"Low","Clumped"
"635","sftDP218kmWiYHRLEPU7",46,"lowStart_clump",TRUE,"unknown",FALSE,"female","turker",19,"07/08/2020","../data/sftDP218kmWiYHRLEPU7_responses.xlsx","LoFreq",0.647623343484611,0.292911378624734,0.128846813656683,0.465051145349769,0.626154596325645,0.105105945399252,1.02778030388343,0.767272964648328,-235.131194459508,"Low","Clumped"
"636","sftDP218kmWiYHRLEPU7",46,"lowStart_clump",TRUE,"unknown",FALSE,"female","turker",19,"07/08/2020","../data/sftDP218kmWiYHRLEPU7_responses.xlsx","HiFreq",0.526795133840551,0.0950300817135414,4.06983014513873e-05,0.199561180371369,0.245512843291073,8.13947687141821e-05,0.590849857195534,0.609823338632395,-220.630373443539,"Low","Clumped"
"637","shnOvXbyFCbhEh0OIt1c",40,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",22,"07/20/2020","../data/shnOvXbyFCbhEh0OIt1c_responses.xlsx","AllFreq",0.607214159081195,0,4.06962303569239e-05,0.319800640555159,0.514633316704182,0.048805891735077,0.810628398699362,0.64194288194949,-188.482100762118,"High","Clumped"
"638","shnOvXbyFCbhEh0OIt1c",40,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",22,"07/20/2020","../data/shnOvXbyFCbhEh0OIt1c_responses.xlsx","HiFreq",0.974910999449094,0,4.0698853538807e-05,0.377857708123659,0.887807038137025,0.345465019760614,1.32657465359644,0.734735909155461,-136.658032192902,"High","Clumped"
"639","shnOvXbyFCbhEh0OIt1c",40,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",22,"07/20/2020","../data/shnOvXbyFCbhEh0OIt1c_responses.xlsx","LoFreq",0.551148796185771,0,4.07190159450506e-05,0.352136942069867,0.247403198024022,8.13985520501388e-05,0.588794844525965,0.569383765982366,-158.410886047963,"High","Clumped"
"640","SmyRLfNxVQtv3TnP8w5c",65,"highStart_even",TRUE,"unknown",FALSE,"female","turker",24,"07/08/2020","../data/SmyRLfNxVQtv3TnP8w5c_responses.xlsx","AllFreq",0.589714585471484,0.35883113549194,0.237149025299455,0.451582947085263,0.265004343615018,8.14214294773595e-05,0.690909175600675,0.727006552480816,-363.967679554613,"High","Even"
"641","SmyRLfNxVQtv3TnP8w5c",65,"highStart_even",TRUE,"unknown",FALSE,"female","turker",24,"07/08/2020","../data/SmyRLfNxVQtv3TnP8w5c_responses.xlsx","LoFreq",0.692349878124332,0.587538529146653,0.280462143841129,0.729364043007992,0.895114196122219,0.0860272991770046,1.64216016142587,0.891170038369637,-225.534674647214,"High","Even"
"642","SmyRLfNxVQtv3TnP8w5c",65,"highStart_even",TRUE,"unknown",FALSE,"female","turker",24,"07/08/2020","../data/SmyRLfNxVQtv3TnP8w5c_responses.xlsx","HiFreq",0.510956464308947,0.105790499060263,4.88795487265622e-05,0.188793493092038,0.0214143539625879,3.13384721580352e-05,0.453185063101287,0.558260515658276,-234.210412576176,"High","Even"
"643","SN3WUbSGDLpBPyUVPNsS",28,"highStart_clump",TRUE,"unknown",TRUE,"male","turker",18,"07/05/2020","../data/SN3WUbSGDLpBPyUVPNsS_responses.xlsx","HiFreq",0.504806446458133,0,4.06924653883209e-05,0.151692686223816,0,3.13384721580352e-05,0.19678666100231,0.499968328757859,-348.851293768895,"High","Clumped"
"644","SN3WUbSGDLpBPyUVPNsS",28,"highStart_clump",TRUE,"unknown",TRUE,"male","turker",18,"07/05/2020","../data/SN3WUbSGDLpBPyUVPNsS_responses.xlsx","AllFreq",0.55346031590625,0,4.07511224148963e-05,0.396555516186167,0.327194181207234,3.13384721580352e-05,0.519945676198144,0.591420477157499,-444.983046102219,"High","Clumped"
"645","SN3WUbSGDLpBPyUVPNsS",28,"highStart_clump",TRUE,"unknown",TRUE,"male","turker",18,"07/05/2020","../data/SN3WUbSGDLpBPyUVPNsS_responses.xlsx","LoFreq",0.617883182555943,0.464843514071056,4.06967973353579e-05,0.712281829480661,0.27129741500798,8.14760294196732e-05,1.02281152706597,0.773064385146427,-313.748395762008,"High","Clumped"
"646","spgdyQgiRTttHkoOWap8",36,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",25,"07/08/2020","../data/spgdyQgiRTttHkoOWap8_responses.xlsx","AllFreq",0.556828963450698,0.276430412354578,0.088316249613896,0.404640525714757,0.14775473502402,8.14024420513353e-05,0.528666247621711,0.668269861761473,-346.370203651262,"Low","Even"
"647","spgdyQgiRTttHkoOWap8",36,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",25,"07/08/2020","../data/spgdyQgiRTttHkoOWap8_responses.xlsx","LoFreq",0.545411684372539,0.338367555959966,0.15580889204863,0.465411939545739,0,3.13384721580352e-05,0.421016940679568,0.669141390217192,-262.179955435496,"Low","Even"
"648","spgdyQgiRTttHkoOWap8",36,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",25,"07/08/2020","../data/spgdyQgiRTttHkoOWap8_responses.xlsx","HiFreq",0.568899270905149,0.180241901894032,4.06979992753607e-05,0.378501368738027,0.353630687370491,8.14146323022795e-05,0.805772747970217,0.670985047604972,-253.279517147959,"Low","Even"
"649","T4Lc2pHL9EH9pg4sY2Ct",63,"highStart_even",TRUE,"unknown",FALSE,"male","turker",16,"07/08/2020","../data/T4Lc2pHL9EH9pg4sY2Ct_responses.xlsx","HiFreq",0.47830189819615,0.0604533559688667,4.08191669170653e-05,0.213647469941047,0,3.13384721580352e-05,0.23917245419593,0.530193092110039,-221.806178651057,"High","Even"
"650","T4Lc2pHL9EH9pg4sY2Ct",63,"highStart_even",TRUE,"unknown",FALSE,"male","turker",16,"07/08/2020","../data/T4Lc2pHL9EH9pg4sY2Ct_responses.xlsx","AllFreq",0.471655761216425,0.0275156511624519,4.08268195210952e-05,0.145232411074475,0,3.13384721580352e-05,0.125259377811926,0.513725282884479,-316.8959271743,"High","Even"
"651","T4Lc2pHL9EH9pg4sY2Ct",63,"highStart_even",TRUE,"unknown",FALSE,"male","turker",16,"07/08/2020","../data/T4Lc2pHL9EH9pg4sY2Ct_responses.xlsx","LoFreq",0.465252518254147,0,6.47607026543529e-05,0.143291213320055,0,3.13384721580352e-05,0.125219100394497,0.499968328757859,-236.281822524787,"High","Even"
"652","tA2PPGP3I9WoOnQyj5Tq",60,"highStart_clump",TRUE,"unknown",FALSE,"female","turker",18,"07/05/2020","../data/tA2PPGP3I9WoOnQyj5Tq_responses.xlsx","AllFreq",0.580116709411413,0.299281226990356,0.225883200038268,0.363134801429866,0.642296753691243,0.199026500389908,1.0942540051322,0.772250368979712,-243.411012154411,"High","Clumped"
"653","tA2PPGP3I9WoOnQyj5Tq",60,"highStart_clump",TRUE,"unknown",FALSE,"female","turker",18,"07/05/2020","../data/tA2PPGP3I9WoOnQyj5Tq_responses.xlsx","HiFreq",0.580116709411413,0.30056079149119,0.215780128513033,0.391023738272419,0.529976574431774,0.000117282556833913,1.0986576218098,0.752355381052439,-154.591302199492,"High","Clumped"
"654","tA2PPGP3I9WoOnQyj5Tq",60,"highStart_clump",TRUE,"unknown",FALSE,"female","turker",18,"07/05/2020","../data/tA2PPGP3I9WoOnQyj5Tq_responses.xlsx","LoFreq",0.580116709411413,0.296936278561378,0.192633635473173,0.388702653549953,0.758620802168389,0.185125391081022,1.338450330394,0.791862489712003,-153.941834583032,"High","Clumped"
"655","TbIq4FVW3Yqh988o0xDJ",21,"highStart_even",TRUE,"unknown",FALSE,"male","turker",14,"07/08/2020","../data/TbIq4FVW3Yqh988o0xDJ_responses.xlsx","AllFreq",0.558398675140779,0.177608400057209,4.0712779855358e-05,0.322393019176871,0.296288322388748,8.1470424243102e-05,0.87671881904393,0.656979688300908,-307.76334591359,"High","Even"
"656","TbIq4FVW3Yqh988o0xDJ",21,"highStart_even",TRUE,"unknown",FALSE,"male","turker",14,"07/08/2020","../data/TbIq4FVW3Yqh988o0xDJ_responses.xlsx","LoFreq",0.584133345374539,0.301255261135734,4.07188651615971e-05,0.472560495981029,0.317627411936711,8.14674943453405e-05,1.15223794905976,0.7126474372144,-219.84170505716,"High","Even"
"657","TbIq4FVW3Yqh988o0xDJ",21,"highStart_even",TRUE,"unknown",FALSE,"male","turker",14,"07/08/2020","../data/TbIq4FVW3Yqh988o0xDJ_responses.xlsx","HiFreq",0.534222196844894,0.0542491227785753,4.08518947241626e-05,0.225727796251872,0.279611910720973,3.13384721580352e-05,0.687925421032157,0.601181831164013,-206.08025355577,"High","Even"
"658","tBKJIF18NkQNL9smeLjf",38,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",12,"07/08/2020","../data/tBKJIF18NkQNL9smeLjf_responses.xlsx","AllFreq",0.622231700745488,0.634139170065599,4.07036980136016e-05,0.727378134241973,0.0189290918496688,3.13384721580352e-05,1.0141783359977,0.818970891685694,-368.866645710533,"High","Clumped"
"659","tBKJIF18NkQNL9smeLjf",38,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",12,"07/08/2020","../data/tBKJIF18NkQNL9smeLjf_responses.xlsx","HiFreq",0.678343291129295,0.505935180414815,4.07106814519802e-05,0.833911636222097,0.638030078820667,8.14810474832262e-05,1.40368863599293,0.838844980349677,-279.983913850098,"High","Clumped"
"660","tBKJIF18NkQNL9smeLjf",38,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",12,"07/08/2020","../data/tBKJIF18NkQNL9smeLjf_responses.xlsx","LoFreq",0.581626226429307,0.537849523086088,4.07265269307542e-05,0.668502013299022,0,8.14436574623593e-05,0.866812958901075,0.768876055939018,-308.174928447486,"High","Clumped"
"661","tCX76C8sxaq2BHafjtIv",30,"highStart_clump",TRUE,"unknown",FALSE,"female","turker",18,"07/08/2020","../data/tCX76C8sxaq2BHafjtIv_responses.xlsx","LoFreq",0.556258626720592,0.422455965144678,0.043044171674222,0.570517768410116,0,3.13384721580352e-05,0.519871934687397,0.711182931625444,-278.850999754593,"High","Clumped"
"662","tCX76C8sxaq2BHafjtIv",30,"highStart_clump",TRUE,"unknown",FALSE,"female","turker",18,"07/08/2020","../data/tCX76C8sxaq2BHafjtIv_responses.xlsx","HiFreq",0.571512834022997,0,4.06945758875202e-05,0.421509022059963,0.500752304456131,8.13953976930732e-05,0.771966115794169,0.638273982528517,-268.898333146987,"High","Clumped"
"663","tCX76C8sxaq2BHafjtIv",30,"highStart_clump",TRUE,"unknown",FALSE,"female","turker",18,"07/08/2020","../data/tCX76C8sxaq2BHafjtIv_responses.xlsx","AllFreq",0.563714162601627,0.310851378275246,4.07167325996401e-05,0.491409782902231,0.137379994051971,3.13384721580352e-05,0.663374212558679,0.682041542390834,-358.727063340209,"High","Clumped"
"664","ThkoRClBrXn8oA7hp95a",31,"lowStart_even",TRUE,"unknown",FALSE,"female","turker",13,"07/20/2020","../data/ThkoRClBrXn8oA7hp95a_responses.xlsx","HiFreq",0.444766274446465,0,6.60408543905442e-05,0.0178732393213386,0,3.13384721580352e-05,0.0569296073421265,0.499968328757859,-249.735203252369,"Low","Even"
"665","ThkoRClBrXn8oA7hp95a",31,"lowStart_even",TRUE,"unknown",FALSE,"female","turker",13,"07/20/2020","../data/ThkoRClBrXn8oA7hp95a_responses.xlsx","LoFreq",0.645676217502114,0.0469289394599098,4.07014529584219e-05,0.403780054377658,1.17330847384091,0.588093347581005,1.47784861726401,0.805855721600665,-281.788164178676,"Low","Even"
"666","ThkoRClBrXn8oA7hp95a",31,"lowStart_even",TRUE,"unknown",FALSE,"female","turker",13,"07/20/2020","../data/ThkoRClBrXn8oA7hp95a_responses.xlsx","AllFreq",0.531788846210475,0.109955853141815,4.07218116055477e-05,0.225208514772102,0.162931631695536,3.13384721580352e-05,0.537305185822025,0.595748956473926,-407.445531795177,"Low","Even"
"667","tIpNyNBVEV84oVsQ5Ork",34,"highStart_clump",FALSE,"5",TRUE,"female","turker",23,"07/08/2020","../data/tIpNyNBVEV84oVsQ5Ork_responses.xlsx","LoFreq",0.661858357516394,0.688616168591925,0.0937816822262424,0.79229354323279,0,3.13384721580352e-05,1.09019598182447,0.844254603725403,-245.809159949175,"High","Clumped"
"668","tIpNyNBVEV84oVsQ5Ork",34,"highStart_clump",FALSE,"5",TRUE,"female","turker",23,"07/08/2020","../data/tIpNyNBVEV84oVsQ5Ork_responses.xlsx","HiFreq",0.564298118013539,0,4.06938648604841e-05,0.269543793271659,0.456467930794659,0.0163728292231157,0.726600511964642,0.626484822348175,-261.066592643809,"High","Clumped"
"669","tIpNyNBVEV84oVsQ5Ork",34,"highStart_clump",FALSE,"5",TRUE,"female","turker",23,"07/08/2020","../data/tIpNyNBVEV84oVsQ5Ork_responses.xlsx","AllFreq",0.605964035119541,0.235775098315262,4.07003383540724e-05,0.525966222693195,0.505376685584552,8.14392377741158e-05,0.961401132564248,0.724471602450649,-337.747326434076,"High","Clumped"
"670","tj3UUnuw7Y2T69iuMk1t",30,"highStart_even",TRUE,"unknown",FALSE,"male","turker",12,"07/20/2020","../data/tj3UUnuw7Y2T69iuMk1t_responses.xlsx","LoFreq",0.656258501271168,0.481983463352114,0.0916084042148702,0.668868121551746,0.660207974880525,8.14688675699068e-05,1.40645864601873,0.833950207615089,-209.060691185884,"High","Even"
"671","tj3UUnuw7Y2T69iuMk1t",30,"highStart_even",TRUE,"unknown",FALSE,"male","turker",12,"07/20/2020","../data/tj3UUnuw7Y2T69iuMk1t_responses.xlsx","HiFreq",0.564317032385134,0.0350669600400178,4.07307628698114e-05,0.18838174565627,0.569033738136485,0.132571748493563,0.916688538985446,0.668244264137684,-207.934025736646,"High","Even"
"672","tj3UUnuw7Y2T69iuMk1t",30,"highStart_even",TRUE,"unknown",FALSE,"male","turker",12,"07/20/2020","../data/tj3UUnuw7Y2T69iuMk1t_responses.xlsx","AllFreq",0.606223936561491,0.25851087345938,4.07292492513969e-05,0.399554072933483,0.601193601337822,0.13407123636584,1.11034185627305,0.751209896262935,-307.746138265975,"High","Even"
"673","tLuStAeohsmbCclxrE8f",44,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",23,"07/05/2020","../data/tLuStAeohsmbCclxrE8f_responses.xlsx","LoFreq",0.614750319404266,0.203070101660551,4.06964148837874e-05,0.478263615701544,0.662657335007102,0.0596123327012935,1.14421365590138,0.745107103217379,-283.178552935543,"Low","Even"
"674","tLuStAeohsmbCclxrE8f",44,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",23,"07/05/2020","../data/tLuStAeohsmbCclxrE8f_responses.xlsx","AllFreq",0.60298817254079,0.101746192034007,4.38971391804542e-05,0.328573587361303,0.661316807795557,0.238140691337352,0.980561897161872,0.712411630109727,-377.198025499746,"Low","Even"
"675","tLuStAeohsmbCclxrE8f",44,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",23,"07/05/2020","../data/tLuStAeohsmbCclxrE8f_responses.xlsx","HiFreq",0.591823027446026,0.0135218909535975,4.07120972301071e-05,0.289460152340212,0.642593532358431,0.151267500221926,0.916471783895208,0.679497407486451,-286.290686796689,"Low","Even"
"676","TPwDHn6xk39DfI0sP95I",36,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",12,"07/08/2020","../data/TPwDHn6xk39DfI0sP95I_responses.xlsx","HiFreq",0.54818672411966,0.0499045360007289,4.07023204201276e-05,0.143541882957276,0.474420708373576,0.105237242939531,0.861298368887489,0.649675304410266,-172.050948665549,"Low","Even"
"677","TPwDHn6xk39DfI0sP95I",36,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",12,"07/08/2020","../data/TPwDHn6xk39DfI0sP95I_responses.xlsx","LoFreq",0.708538390489139,0.445613512937133,0.168757593095187,0.61222633088161,1.05244141389404,0.440345165363654,1.60012330714581,0.873130593829956,-177.534839675105,"Low","Even"
"678","TPwDHn6xk39DfI0sP95I",36,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",12,"07/08/2020","../data/TPwDHn6xk39DfI0sP95I_responses.xlsx","AllFreq",0.614482200997372,0.238848360807238,0.0534205920326822,0.343458764055295,0.708679696046309,0.355326521651009,1.08698237436174,0.765319156385885,-257.695937203111,"Low","Even"
"679","TsjH2oDvbANf3hUpXfWV",35,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",27,"07/20/2020","../data/TsjH2oDvbANf3hUpXfWV_responses.xlsx","HiFreq",0.495218610780739,0,4.63423671679697e-05,0.157269507343291,0,3.13384721580352e-05,0.204317873585234,0.499968328757859,-253.507360294208,"High","Clumped"
"680","TsjH2oDvbANf3hUpXfWV",35,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",27,"07/20/2020","../data/TsjH2oDvbANf3hUpXfWV_responses.xlsx","AllFreq",0.525162775784793,0.0805502709500323,4.07636600432387e-05,0.210822741701665,0,3.13384721580352e-05,0.275700119693924,0.540240913106118,-341.525218913883,"High","Clumped"
"681","TsjH2oDvbANf3hUpXfWV",35,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",27,"07/20/2020","../data/TsjH2oDvbANf3hUpXfWV_responses.xlsx","LoFreq",0.559606444757264,0.174386773055758,4.07267229560122e-05,0.341932459745087,0,3.13384721580352e-05,0.47425467311569,0.587156192240855,-251.482914642147,"High","Clumped"
"682","TU3xBk82fYQNxdi0HUU6",57,"highStart_even",TRUE,"unknown",TRUE,"male","turker",14,"07/08/2020","../data/TU3xBk82fYQNxdi0HUU6_responses.xlsx","LoFreq",0.590635653787558,0.0853152348208089,4.06984678405703e-05,0.2065517028436,0.586033274958256,0.252378292595596,0.918748812198308,0.689546447377779,-220.979615768298,"High","Even"
"683","TU3xBk82fYQNxdi0HUU6",57,"highStart_even",TRUE,"unknown",TRUE,"male","turker",14,"07/08/2020","../data/TU3xBk82fYQNxdi0HUU6_responses.xlsx","HiFreq",0.565826632283915,0.028334888803612,4.06916303701841e-05,0.119057262731439,0.466558011665482,0.158090560594078,0.776598036679708,0.63968634108096,-220.830497989949,"High","Even"
"684","TU3xBk82fYQNxdi0HUU6",57,"highStart_even",TRUE,"unknown",TRUE,"male","turker",14,"07/08/2020","../data/TU3xBk82fYQNxdi0HUU6_responses.xlsx","AllFreq",0.577849927229181,0.0568285815242467,4.07160929881951e-05,0.127159602109058,0.524646180876459,0.269804591032994,0.783943717565484,0.664773330943262,-291.966221823506,"High","Even"
"685","tWAWWACnM8C55WcWMVyr",32,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",18,"07/04/2020","../data/tWAWWACnM8C55WcWMVyr_responses.xlsx","AllFreq",0.486881534253826,0.0675321389434857,4.0832027429864e-05,0.252962416808357,0,3.13384721580352e-05,0.237803773306643,0.533732259403223,-264.721563688202,"Low","Clumped"
"686","tWAWWACnM8C55WcWMVyr",32,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",18,"07/04/2020","../data/tWAWWACnM8C55WcWMVyr_responses.xlsx","LoFreq",0.514642005990027,0.0364816929674382,4.06919113072179e-05,0.285277173392973,0.0173559373099708,3.13384721580352e-05,0.359042413954209,0.522924165482436,-187.470742513825,"Low","Clumped"
"687","tWAWWACnM8C55WcWMVyr",32,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",18,"07/04/2020","../data/tWAWWACnM8C55WcWMVyr_responses.xlsx","HiFreq",0.464194964949002,0.0825671542608323,4.10340518623701e-05,0.313472309167268,0,3.13384721580352e-05,0.248042142006646,0.54124929088448,-202.559964398446,"Low","Clumped"
"688","tXjHU6Tlfwm6sbkdbpND",26,"lowStart_clump",TRUE,"unknown",FALSE,"female","turker",12,"07/20/2020","../data/tXjHU6Tlfwm6sbkdbpND_responses.xlsx","LoFreq",0.593006743864407,0.0992798212962666,4.06957415440206e-05,0.260946280169274,0.529480251467299,8.17403742179276e-05,1.29308934610738,0.681001913603723,-71.9302820648997,"Low","Clumped"
"689","tXjHU6Tlfwm6sbkdbpND",26,"lowStart_clump",TRUE,"unknown",FALSE,"female","turker",12,"07/20/2020","../data/tXjHU6Tlfwm6sbkdbpND_responses.xlsx","AllFreq",0.485294288804653,0.0567744020481611,4.06925553283597e-05,0.134566997433065,0,3.13384721580352e-05,0.351388135403572,0.528353731666357,-112.093292352447,"Low","Clumped"
"690","tXjHU6Tlfwm6sbkdbpND",26,"lowStart_clump",TRUE,"unknown",FALSE,"female","turker",12,"07/20/2020","../data/tXjHU6Tlfwm6sbkdbpND_responses.xlsx","HiFreq",0.430359419774504,0,6.60408543905442e-05,0.0476741057890668,0,3.13384721580352e-05,0.195864827518357,0.499968328757859,-82.2879867447288,"Low","Clumped"
"691","u1I24m3v3qixyarBgr8M",27,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",13,"07/20/2020","../data/u1I24m3v3qixyarBgr8M_responses.xlsx","AllFreq",0.508678573070938,0,4.51768310004694e-05,0.0698317564972398,0,3.13384721580352e-05,0.18826792384084,0.499968328757859,-410.404869434139,"Low","Clumped"
"692","u1I24m3v3qixyarBgr8M",27,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",13,"07/20/2020","../data/u1I24m3v3qixyarBgr8M_responses.xlsx","HiFreq",0.51763985292564,0,4.5763823954215e-05,0.0748894106076187,0,3.13384721580352e-05,0.206116692920067,0.499968328757859,-309.501340782307,"Low","Clumped"
"693","u1I24m3v3qixyarBgr8M",27,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",13,"07/20/2020","../data/u1I24m3v3qixyarBgr8M_responses.xlsx","LoFreq",0.499968328757859,0,4.06978124401768e-05,0.128837154299251,0.0183058318060647,3.13384721580352e-05,0.260160767019767,0.505130916471444,-314.834026879399,"Low","Clumped"
