ParticipantIdentifier,Age,Low Start/High Start,Clump/Even,NativeSpeaker,EngAoA,Bilingual,Gender,WorkerType,TimeToCompletion,CompletionDate,R,Rmin,Rmax,dprime,dmin,dmax,AUROC,File,Task Condition,Fit type
jVpT9eD1iMvIYte41wko,33,High Start,Clump,1,unknown,0,female,turker,23,08/07/2020,0.239937957075586,0.075,0.3,1.25221617393887,0.856020470862917,1.63043433057854,0.857140848753777,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\jVpT9eD1iMvIYte41wko_responses.xlsx,Sheet1,Conf
TPwDHn6xk39DfI0sP95I,36,Low Start,Even,1,unknown,0,male,turker,12,08/07/2020,0.238895918885566,0.075,0.3,0.708946710321765,0.357469323380969,1.08730144399711,0.765519036305113,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\TPwDHn6xk39DfI0sP95I_responses.xlsx,Sheet1,Conf
Ak2Wvv4oJPUi339vLe63,42,High Start,Clump,1,unknown,0,male,turker,23,08/07/2020,0.33580128667464,0.15,0.45,0.552336400611291,0.196540545828624,0.91532162099396,0.768818072869054,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\Ak2Wvv4oJPUi339vLe63_responses.xlsx,Sheet1,Conf
J7tB6OM47t3uPHFHCmL8,56,Low Start,Even,1,unknown,1,female,turker,14,08/07/2020,0.190848205107666,0,0.35,0.36574114116519,4.53433518719567E-05,0.791488858542445,0.677985625192681,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\J7tB6OM47t3uPHFHCmL8_responses.xlsx,Sheet1,Conf
qp3ekLuKrVAwKKoD8foi,32,Low Start,Even,1,unknown,0,female,turker,17,08/07/2020,0.212562038457732,0,0.4,1.01846478946962,0.361556499739418,1.55375709242961,0.814390966236907,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\qp3ekLuKrVAwKKoD8foi_responses.xlsx,Sheet1,Conf
cLxXDFgr6nnroVYLHDx1,29,Low Start,Even,1,unknown,0,male,turker,18,08/07/2020,0.262353257595888,0,0.45,0.626427301918745,0.163753266814201,1.10700448267971,0.757387258510863,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\cLxXDFgr6nnroVYLHDx1_responses.xlsx,Sheet1,Conf
VQ7edrtfKUTL6HwTB3mB,66,Low Start,Even,1,unknown,0,male,turker,19,08/07/2020,0.466515956198499,0,0.6,1.12445131849535,0.353251540255605,1.97734146121844,0.886220587237169,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\VQ7edrtfKUTL6HwTB3mB_responses.xlsx,Sheet1,Conf
tIpNyNBVEV84oVsQ5Ork,34,High Start,Clump,0,5,1,female,turker,23,08/07/2020,0.235800185332264,0,0.5,0.505368934983389,3.45277279835931E-05,0.961374987838621,0.724570648774252,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\tIpNyNBVEV84oVsQ5Ork_responses.xlsx,Sheet1,Conf
Dck1yEyMxo75mFmiOP4U,38,Low Start,Even,1,unknown,0,female,turker,23,08/07/2020,0.131460035858305,0,0.3,2.99191426460623E-07,3.14150997783655E-07,0.325120011344723,0.565729766899483,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\Dck1yEyMxo75mFmiOP4U_responses.xlsx,Sheet1,Conf
UWVWNDM2VUUUOK1r0FAj,44,High Start,Even,1,unknown,0,female,turker,12,08/07/2020,0.4608545578307,0,0.7,0.561131109852394,3.88578058618805E-16,1.29123115686619,0.813582085339962,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\UWVWNDM2VUUUOK1r0FAj_responses.xlsx,Sheet1,Conf
R8YYjJ0nYFiG4Dkk3V3l,22,High Start,Clump,0,3,1,male,turker,29,08/07/2020,2.6223738831307E-16,0,0.075,0.019651289954782,5.0424678649619E-05,0.22241808362185,0.505543061388763,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\R8YYjJ0nYFiG4Dkk3V3l_responses.xlsx,Sheet1,Conf
nt0l5qvfaeXG8gGXjhkj,29,High Start,Even,1,unknown,0,female,turker,15,08/07/2020,0.563914373387987,0.45,0.6,0.763420157972789,0.190341039063241,1.27461807920151,0.871502397999747,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\nt0l5qvfaeXG8gGXjhkj_responses.xlsx,Sheet1,Conf
YGalL98umToGO0fANuif,53,High Start,Even,1,unknown,0,female,turker,14,08/07/2020,0.115067189550559,0,0.2,0.721207601695736,0.394642794609408,1.07687677317721,0.730063375627733,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\YGalL98umToGO0fANuif_responses.xlsx,Sheet1,Conf
yIWYJ0R3fVoVkYww6A6r,38,High Start,Clump,1,unknown,0,male,turker,30,08/07/2020,0.187335623899801,0,0.3,0.475268383663973,0.082559787386542,0.92307973344517,0.700605424277202,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\yIWYJ0R3fVoVkYww6A6r_responses.xlsx,Sheet1,Conf
spgdyQgiRTttHkoOWap8,36,Low Start,Even,1,unknown,0,male,turker,25,08/07/2020,0.276411423447542,0.1,0.4,0.147829334114857,1.71626891644805E-05,0.526397740033271,0.668325533237882,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\spgdyQgiRTttHkoOWap8_responses.xlsx,Sheet1,Conf
YKoNqHRvsmBygbqNJXkG,38,High Start,Even,1,unknown,1,female,turker,14,08/07/2020,0.04255817285668,0,0.2,0.249935105143857,3.46655630138659E-05,0.589208398186953,0.588433841093483,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\YKoNqHRvsmBygbqNJXkG_responses.xlsx,Sheet1,Conf
SmyRLfNxVQtv3TnP8w5c,65,High Start,Even,1,unknown,0,female,turker,24,08/07/2020,0.358817005443878,0.25,0.45,0.26499708164014,0,0.678130310215421,0.727060353634683,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\SmyRLfNxVQtv3TnP8w5c_responses.xlsx,Sheet1,Conf
I7gecEebgxjdrDaut4rP,35,High Start,Even,0,3,1,male,turker,19,08/07/2020,1.01360266034478E-06,0,0.3,0.806670930965235,0.380746962457222,1.04858553797721,0.715797624614924,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\I7gecEebgxjdrDaut4rP_responses.xlsx,Sheet1,Conf
qdtS2YyU7NJ57w5Yarqb,58,High Start,Even,1,unknown,0,female,turker,15,08/07/2020,0.224247469066634,0,0.35,0.828573468103475,0.446731473057834,1.26484485781816,0.783584343370086,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\qdtS2YyU7NJ57w5Yarqb_responses.xlsx,Sheet1,Conf
npSxykaJcxUwWf147xfI,45,High Start,Even,1,unknown,0,male,turker,22,08/07/2020,0.21347549817202,0,0.5,0.636824467872539,0.074564485679673,1.03164393963362,0.743399216803005,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\npSxykaJcxUwWf147xfI_responses.xlsx,Sheet1,Conf
JHR9mUFs9W1AFVWYIv9I,30,Low Start,Even,1,unknown,1,female,turker,31,08/07/2020,0.441147130484903,0.35,0.5,5.61719760298664E-07,4.04580837676198E-07,0.404338450126439,0.720573240690558,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\JHR9mUFs9W1AFVWYIv9I_responses.xlsx,Sheet1,Conf
T4Lc2pHL9EH9pg4sY2Ct,63,High Start,Even,1,unknown,0,male,turker,16,08/07/2020,0.02752739501028,0,0.1,2.44753900929995E-08,2.44753900929995E-08,0.125265460151686,0.513763409677118,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\T4Lc2pHL9EH9pg4sY2Ct_responses.xlsx,Sheet1,Conf
YfiRdT4N8QA2MYDBmtxJ,60,Low Start,Clump,1,unknown,0,male,turker,28,08/07/2020,0.283754345579927,0.1,0.4,0.449918630024288,0.020514213156623,0.873590505880376,0.731272087010209,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\YfiRdT4N8QA2MYDBmtxJ_responses.xlsx,Sheet1,Conf
D9Yd8tC7yEfBGutCdJa9,38,Low Start,Clump,1,unknown,0,male,turker,12,08/07/2020,0.136193282574473,0.04,0.2,0.431642086457838,0.117724462754176,0.728714149699412,0.671666406720622,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\D9Yd8tC7yEfBGutCdJa9_responses.xlsx,Sheet1,Conf
g3hR3K9F4Bb28KbBMUPn,25,Low Start,Clump,1,unknown,0,male,turker,18,08/07/2020,4.34715604442568E-15,0,0.05,5.03540039059893E-07,5.03540039059893E-07,0.062151977620752,0.49999985539445,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\g3hR3K9F4Bb28KbBMUPn_responses.xlsx,Sheet1,Conf
KIxlkCmxckPiXHDa3pIO,28,High Start,Even,1,unknown,0,female,turker,29,08/07/2020,0.145103834418241,0,0.5,1.00645074173566,0.08708189745799,1.36507896834455,0.796247903303613,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\KIxlkCmxckPiXHDa3pIO_responses.xlsx,Sheet1,Conf
g9GYR9WIOjvQIf2Ptry2,29,High Start,Even,1,unknown,1,male,turker,30,08/07/2020,1.85523545570779E-06,0,0.35,0.385705155467818,6.21787557450688E-05,0.634804222594158,0.607471871733854,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\g9GYR9WIOjvQIf2Ptry2_responses.xlsx,Sheet1,Conf
LdMglVQUlKnD7IQ2WVWN,33,Low Start,Clump,1,unknown,0,female,turker,25,08/07/2020,0.875233790030785,0,0.9,0.06035247630579,9.99200722162641E-16,2.33133838595496,0.939739940204698,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\LdMglVQUlKnD7IQ2WVWN_responses.xlsx,Sheet1,Conf
Or7cOaMVjEqeb69WHTfB,26,Low Start,Clump,1,unknown,1,male,turker,14,08/07/2020,0.093577673066038,0,0.25,0.069728723216604,3.65311664381989E-06,0.385348849279424,0.564610736034507,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\Or7cOaMVjEqeb69WHTfB_responses.xlsx,Sheet1,Conf
guHJc4v7958HPlfQyyLq,48,Low Start,Clump,1,unknown,0,male,turker,29,08/07/2020,0.088729649208139,0,0.2,0.15339811175631,2.94541122338217E-05,0.488359852531727,0.583720564112254,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\guHJc4v7958HPlfQyyLq_responses.xlsx,Sheet1,Conf
RrXbldE7FaT0c9Pkk8pG,26,Low Start,Clump,1,unknown,0,male,turker,24,08/07/2020,4.90936914014481E-07,0,0.2,0.24437054473362,4.38035202590011E-05,0.464514224312543,0.568594060251289,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\RrXbldE7FaT0c9Pkk8pG_responses.xlsx,Sheet1,Conf
FNkfqnyOpNtvEqN7MYfc,68,Low Start,Clump,1,unknown,0,male,turker,27,08/07/2020,0.257254218200237,0.15,0.35,2.39966066508772E-06,1.42193008743248E-06,0.393404312758934,0.628627251495349,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\FNkfqnyOpNtvEqN7MYfc_responses.xlsx,Sheet1,Conf
aq479F2OiHvxdVs3uE1d,39,Low Start,Clump,1,unknown,0,female,turker,17,08/07/2020,0.262235579028474,0.05,0.35,0.115152146266178,1.48797028982467E-05,0.579055485991829,0.65505641294343,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\aq479F2OiHvxdVs3uE1d_responses.xlsx,Sheet1,Conf
qc6aGXe8YMmHV9khFkMG,27,Low Start,Clump,1,unknown,0,male,turker,13,08/07/2020,2.3637160968767E-07,0,0.1,0.411776967032773,0.155147557037979,0.624193583685763,0.614539258430312,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\qc6aGXe8YMmHV9khFkMG_responses.xlsx,Sheet1,Conf
oBDPpgpdJJQpvDmrTG7k,32,Low Start,Clump,1,unknown,0,male,turker,15,08/07/2020,0.122511012348609,0,0.3,0.228001780782543,1.12386337310236E-05,0.579149972615871,0.617450100500493,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\oBDPpgpdJJQpvDmrTG7k_responses.xlsx,Sheet1,Conf
Fr4XGLJm6EIgpNw0WyD4,30,Low Start,Clump,1,unknown,1,female,turker,9,08/07/2020,7.17753066121292E-08,0,0.02,0.259444292136324,3.62269481303056E-05,0.593854589708616,0.572779159016178,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\Fr4XGLJm6EIgpNw0WyD4_responses.xlsx,Sheet1,Conf
U9EAb2w2B71kbw3duyDO,28,Low Start,Clump,1,unknown,1,male,turker,14,08/07/2020,0.130025538468079,0,0.25,0.085957661812609,3.46944695195361E-17,0.444414754316734,0.586094798914955,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\U9EAb2w2B71kbw3duyDO_responses.xlsx,Sheet1,Conf
n1VrivqSpDx8uSkXsFhB,31,Low Start,Clump,1,unknown,0,female,turker,16,08/07/2020,1.74911179564941E-07,0,0.075,0.007462741567845,6.14351653930943E-05,0.240281519716658,0.502104991150184,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\n1VrivqSpDx8uSkXsFhB_responses.xlsx,Sheet1,Conf
bddlnTSAiLsaHFpS9AQp,43,Low Start,Clump,1,unknown,0,male,turker,21,08/07/2020,0.22957896664195,0,0.45,0.162021474250667,1.92388617741486E-05,0.592166128851758,0.649924701648253,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\bddlnTSAiLsaHFpS9AQp_responses.xlsx,Sheet1,Conf
Y7fCuGwUSmiKQNI2cv3v,51,Low Start,Clump,1,unknown,1,male,turker,25,08/07/2020,0.257202625361897,0.04,0.35,0.779467869371703,0.406503269782768,1.21195312478721,0.784024245708196,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\Y7fCuGwUSmiKQNI2cv3v_responses.xlsx,Sheet1,Conf
aFdlob7xQe0Nkoo5bIM0,31,Low Start,Clump,1,unknown,0,male,turker,15,08/07/2020,0.092397226974948,0,0.3,0.833661259013563,0.402401707954714,1.15874106276327,0.74789748436292,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\aFdlob7xQe0Nkoo5bIM0_responses.xlsx,Sheet1,Conf
nKlCkq5OWso2pujfxJLD,30,Low Start,Clump,1,unknown,0,male,turker,15,08/07/2020,3.74070502594204E-07,0,0.15,0.335991837736247,3.43136578807837E-05,0.64057470117007,0.593897248292587,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\nKlCkq5OWso2pujfxJLD_responses.xlsx,Sheet1,Conf
26Y7x8Mxrs2uYKsOK6Me,45,Low Start,Clump,1,unknown,0,male,turker,12,08/07/2020,0.429258682828359,0.075,0.5,0.818540533303851,0.384862935237441,1.37943571846383,0.839413898750855,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\26Y7x8Mxrs2uYKsOK6Me_responses.xlsx,Sheet1,Conf
sftDP218kmWiYHRLEPU7,46,Low Start,Clump,1,unknown,0,female,turker,19,08/07/2020,0.18818430195099,0.1,0.25,0.429199896498246,0.114517683857346,0.719436585256999,0.690894243353739,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\sftDP218kmWiYHRLEPU7_responses.xlsx,Sheet1,Conf
09RaN4UIEharoVW5g8y6,52,Low Start,Clump,1,unknown,0,male,turker,32,08/07/2020,0.212027525624333,0.05,0.35,5.64098988439632E-08,7.55946595288923E-08,0.392130671588935,0.606013427921547,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\09RaN4UIEharoVW5g8y6_responses.xlsx,Sheet1,Conf
f7gT3xYnAXunkGPgdBFj,66,Low Start,Even,1,unknown,0,male,turker,21,08/07/2020,0.018881802491815,0,0.15,0.391666622344875,0.020311006387375,0.649676291694064,0.616471578976574,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\f7gT3xYnAXunkGPgdBFj_responses.xlsx,Sheet1,Conf
mhhYow4EvKjDM4uCyJNh,50,Low Start,Even,1,unknown,0,female,turker,21,08/07/2020,0.072784854076087,0,0.25,0.609052854743899,0.187592846411247,0.912814200797371,0.690907126429038,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\mhhYow4EvKjDM4uCyJNh_responses.xlsx,Sheet1,Conf
5jcUEO9WFjMe4oUaPfCM,33,Low Start,Even,1,unknown,0,male,turker,15,08/07/2020,1.47765874862744E-06,0,0.05,3.32421473536155E-05,1.26973704300488E-05,0.191282132858563,0.500009829599962,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\5jcUEO9WFjMe4oUaPfCM_responses.xlsx,Sheet1,Conf
9wMxnd2HhYrD63Ni7y9R,35,Low Start,Even,1,unknown,1,male,turker,14,08/07/2020,0.108131887733175,0,0.3,0.136793354763275,1.42692090387725E-05,0.461618207853541,0.588428074058597,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\9wMxnd2HhYrD63Ni7y9R_responses.xlsx,Sheet1,Conf
a7UHvqavy3wNbVwTLSPW,31,High Start,Even,1,unknown,0,male,turker,12,08/07/2020,0.212569673696719,0,0.35,0.725770427073894,0.328908567538698,1.15103253944044,0.760694360468795,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\a7UHvqavy3wNbVwTLSPW_responses.xlsx,Sheet1,Conf
Rvw45KKjpvs7NtpuLe5f,22,High Start,Even,0,9,1,male,turker,11,08/07/2020,0.395656359998518,0.3,0.5,3.79485636949659E-07,6.81501681750583E-07,0.354933291961485,0.697827844627935,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\Rvw45KKjpvs7NtpuLe5f_responses.xlsx,Sheet1,Conf
WGbdF8gIsIWqkBY3EHiB,32,High Start,Even,1,unknown,0,male,turker,12,08/07/2020,0.176043320741118,0.05,0.25,0.602232581376559,0.304366590122773,0.901981990899786,0.723882580684328,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\WGbdF8gIsIWqkBY3EHiB_responses.xlsx,Sheet1,Conf
7xvrlhTGaMaefbV3JmYm,29,High Start,Even,1,unknown,0,male,turker,11,08/07/2020,9.08561050891881E-06,0,0.4,1.00011622973816,0.285796292911188,1.20317807816932,0.760277359185333,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\7xvrlhTGaMaefbV3JmYm_responses.xlsx,Sheet1,Conf
TU3xBk82fYQNxdi0HUU6,57,High Start,Even,1,unknown,1,male,turker,14,08/07/2020,9.08561050891881E-06,0,0.4,1.00011622973816,0.285796292911188,1.20317807816932,0.760277359185333,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\7xvrlhTGaMaefbV3JmYm_responses.xlsx,Sheet1,Conf
TbIq4FVW3Yqh988o0xDJ,21,High Start,Even,1,unknown,0,male,turker,14,08/07/2020,0.177365131543801,0,0.3,0.297122563752858,1.96846373484559E-05,0.877342795609899,0.657128914297415,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\TbIq4FVW3Yqh988o0xDJ_responses.xlsx,Sheet1,Conf
7ND4KAS1RxhJDpUwDTwU,28,High Start,Even,1,unknown,1,male,turker,15,08/07/2020,9.10404953275408E-07,0,0.45,0.303960160145874,2.10479321055627E-05,0.594362234476169,0.585090034716927,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\7ND4KAS1RxhJDpUwDTwU_responses.xlsx,Sheet1,Conf
hVySt3NLTToapmeTMJ2p,35,High Start,Even,1,unknown,1,male,turker,20,08/07/2020,0.274870258360233,0.2,0.35,0.246803848235227,4.03626208235776E-05,0.536518436522055,0.687664765008253,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\hVySt3NLTToapmeTMJ2p_responses.xlsx,Sheet1,Conf
qYWdhLfoAG7dXx6DuqtW,57,High Start,Even,1,unknown,1,male,turker,32,08/07/2020,1.51398114394423E-07,0,0.15,1.16720963406567,0.836306688364699,1.40775816249786,0.795410968224962,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\qYWdhLfoAG7dXx6DuqtW_responses.xlsx,Sheet1,Conf
N06fnsCJU5tILhxvKGnB,68,Low Start,Even,1,unknown,0,female,turker,23,08/07/2020,0.107846619736751,0.03,0.15,5.09680265901974E-06,2.36635410910509E-06,0.323660019215948,0.553924275024803,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\N06fnsCJU5tILhxvKGnB_responses.xlsx,Sheet1,Conf
YgN8FNnWCVt2X7xN4sm3,27,Low Start,Even,1,unknown,0,female,turker,14,08/07/2020,0.17239506782789,0,0.3,0.522555311856241,0.071421657724611,0.964368678628748,0.705474444831928,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\YgN8FNnWCVt2X7xN4sm3_responses.xlsx,Sheet1,Conf
sdKXU6FRpjCGdB0cyMiO,62,Low Start,Even,1,unknown,0,female,turker,16,08/07/2020,0.273525048608624,0.075,0.35,0.853671647095791,0.500907121304838,1.24093327993282,0.801641171901368,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\sdKXU6FRpjCGdB0cyMiO_responses.xlsx,Sheet1,Conf
1ak7yQUoIX150qiE0LYe,72,Low Start,Even,1,unknown,0,male,turker,16,08/07/2020,0.120520060190526,0,0.5,0.455301130216786,0,0.778060249963116,0.671297065199293,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\1ak7yQUoIX150qiE0LYe_responses.xlsx,Sheet1,Conf
x0TCfkETI2GUXGkQJ2Fp,21,Low Start,Even,0,7,1,female,volunteer,18,08/07/2020,0.140863945519589,0,0.35,0.704162071868432,0.149406043382029,1.08563759379459,0.73429384326539,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\x0TCfkETI2GUXGkQJ2Fp_responses.xlsx,Sheet1,Conf
S71YIwRMOMlk7q7aiclh,37,Low Start,Even,1,unknown,0,male,turker,25,08/07/2020,0.090151987523616,0.02,0.15,0.164296905199265,4.09611959379977E-05,0.545904308392209,0.587150029683928,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\S71YIwRMOMlk7q7aiclh_responses.xlsx,Sheet1,Conf
Kw0SUVJir3TAHFcAT2Hj,23,Low Start,Even,1,unknown,1,male,turker,29,08/07/2020,0.027319441058734,0,0.1,1.10829959158027E-06,4.23332774266037E-07,0.222155228776829,0.513659730150914,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\Kw0SUVJir3TAHFcAT2Hj_responses.xlsx,Sheet1,Conf
JQkSpcsKC7CeH18kYyay,68,High Start,Even,1,unknown,1,male,turker,11,08/07/2020,2.08309466574029E-06,0,0.1,4.09620143082081E-05,1.5646097218076E-05,0.129311588977995,0.500012310041748,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\JQkSpcsKC7CeH18kYyay_responses.xlsx,Sheet1,Conf
QiMCA4ltqBfTaI4TnQ8T,25,High Start,Even,1,unknown,1,female,turker,15,08/07/2020,0.232995836513426,0.1,0.35,3.10542483522953E-08,4.58812682808762E-08,0.317319688693124,0.616497571535671,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\QiMCA4ltqBfTaI4TnQ8T_responses.xlsx,Sheet1,Conf
VDJgef9T10CQYlGSteli,27,High Start,Even,1,unknown,0,female,turker,15,08/07/2020,0.048067437964536,0,0.25,0.261319449325143,2.20013158106664E-05,0.572554570912788,0.593809606565745,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\VDJgef9T10CQYlGSteli_responses.xlsx,Sheet1,Conf
15TRDE8yE1yymY1CUJF7,28,Low Start,Clump,1,unknown,0,male,turker,27,08/07/2020,0.17439245619304,0,0.35,0.040519864042807,1.569278742789E-05,0.409702228785793,0.59663166937732,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\15TRDE8yE1yymY1CUJF7_responses.xlsx,Sheet1,Conf
rbmJtA4NYbLL39AVRmPL,57,Low Start,Even,1,unknown,0,female,turker,14,08/07/2020,0.179360802610077,0,0.25,0.854792757679248,0.458675967953035,1.2759216214836,0.776146586515828,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\rbmJtA4NYbLL39AVRmPL_responses.xlsx,Sheet1,Conf
3U0or9D0yXooHchaEbQ4,43,High Start,Even,1,unknown,1,female,volunteer,16,13/07/2020,0.396889982325961,0.15,0.5,0.837467051894178,0.434174870408378,1.37976353564178,0.833019359715953,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\3U0or9D0yXooHchaEbQ4_responses.xlsx,Sheet1,Conf
yAFP0tIMGn8OWNwcEE1q,33,Low Start,Clump,1,unknown,0,male,turker,7,13/07/2020,0.117174224541565,0,0.2,0.15392725105224,5.55111512312578E-17,0.599181673601219,0.596845382485079,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\yAFP0tIMGn8OWNwcEE1q_responses.xlsx,Sheet1,Conf
5KsLDbBTCb9P7hFB9xVx,37,Low Start,Clump,1,unknown,0,female,turker,10,13/07/2020,0.23709579484627,0.05,0.3,0.086031911767638,1.71343794187597E-05,0.494944955422622,0.637051193287025,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\5KsLDbBTCb9P7hFB9xVx_responses.xlsx,Sheet1,Conf
YUyF5d3E2PGMiAmtMcPW,27,Low Start,Clump,1,unknown,0,female,turker,11,13/07/2020,7.7412035115465E-16,0,0.15,2.57812499999975E-05,9.84756122754081E-06,0.169008472373877,0.500006986104627,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\YUyF5d3E2PGMiAmtMcPW_responses.xlsx,Sheet1,Conf
gk6eMjDNtUySn0U9wtR4,30,Low Start,Clump,0,12,1,male,turker,13,13/07/2020,0.057239020492885,0,0.15,0.316664599989467,0.022145422479432,0.620905303367298,0.612137042236859,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\gk6eMjDNtUySn0U9wtR4_responses.xlsx,Sheet1,Conf
yLtjtT66A069V6UKqWXk,40,Low Start,Clump,1,unknown,0,female,turker,18,13/07/2020,0.400771578614329,0.25,0.5,0.732575638709494,0.377778366117995,1.08291893525293,0.818897345090513,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\yLtjtT66A069V6UKqWXk_responses.xlsx,Sheet1,Conf
aM3Kw1D888nylpTvov6u,33,Low Start,Clump,1,unknown,0,male,turker,14,13/07/2020,0.012799003610736,0,0.075,0.017631074434413,3.97611377362875E-05,0.257358479739773,0.511309061223892,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\aM3Kw1D888nylpTvov6u_responses.xlsx,Sheet1,Conf
